index_hex,snes_addr,old_label,new_label,category,word_count,byte_count,text_preview
427,BAEF56,DATA16_BAEF56,Text_427_Weather_RainsHavePutEgInside,Weather,54,108,When it rains: we have to put <CTRL_FFFD>eG inside the house.
428,BAEFC2,DATA16_BAEFC2,Text_428_Dialog_DarlingTakeEhEiWalk,Dialog,76,152,Darling: please take <CTRL_FFFD>eH or <CTRL_FFFD>eI for a walk sometimes.
429,BAF05A,DATA16_BAF05A,Text_429_Dialog_WantRideEj,Dialog,23,46,I want to ride on <CTRL_FFFD>eJ.
42A,BAF088,DATA16_BAF088,Text_42A_Mountain_AhThingsLikeTemparaturePlace,Mountain,89,178,Ah:things like temparature of this place make it suitable for making berry juice.
42B,BAF13A,DATA16_BAF13A,Text_42B_Animal_OneWildGrapeJuiceBayberry,Animal,160,320,This one is wild grape juice. This is bayberry: and this is cowberry. My uncle gave them to me. I want to share them with other people if possible.
42C,BAF27A,DATA16_BAF27A,Text_42C_Dialog_OneMadeSpringDrinkSoon,Dialog,62,124,This is the one I made in spring. We can drink it soon.
42D,BAF2F6,DATA16_BAF2F6,Text_42D_Dialog_PlayMachinesTimeBeingGoing,Dialog,83,166,I won't play with machines for the time being. I'm going to stay at home.
42E,BAF39C,DATA16_BAF39C,Text_42E_Weather_SnowsLotThoseFencesOften,Weather,53,106,It snows a lot so those fences are often broken.
42F,BAF406,DATA16_BAF406,Text_42F_Dialog_HopeSpringComeSoon,Dialog,34,68,I hope spring will come soon.
430,BAF44A,DATA16_BAF44A,Text_430_Town_BusyWorkingIwantGatherPeople,Town,73,146,We are not busy working so Iwant to gather people here to have a party.
431,BAF4DC,DATA16_BAF4DC,Text_431_Sign_SaySoundBurningWoodSmell,Sign,94,188,Say:the sound of burning wood and the smell of the smoke make you nostalgic: don't they?
432,BAF598,DATA16_BAF598,Text_432_Dialog_AllGrassGroundGoneLooks,Dialog,56,112,All the grass on the ground is gone. It looks lonesome.
433,BAF608,DATA16_BAF608,Text_433_Church_HitMyMindButAs,Church,222,444,Hey:it's just hit my mind but there are as many peopleas there are stars:right? So the probability of meeting a certain person is basically one out of millions. So I really thank God for having you at that ranch.
434,BAF7C4,DATA16_BAF7C4,Text_434_Animal_ThoseStarsStillShinewhenBecome,Animal,55,110,Will those stars still shinewhen we become really old?
435,BAF832,DATA16_BAF832,Text_435_Romance_GoodEveningIfIfInterested,Romance,90,180,Good evening. If.. if you are interested:won't you go see the stars with me after this?
436,BAF8E6,DATA16_BAF8E6,Text_436_Romance_MayEverybodyHappyMayFine,Romance,132,264,May everybody be happy and may you be fine all the time... OK:let's go home after seeing those stars as we do every year.
437,BAF9EE,DATA16_BAF9EE,Text_437_Dialog_GladNowLetsHaveToast,Dialog,120,240,"I'm glad that you are here. Now let's have a toast, I want to spend time with you next year too if possible."
438,BAFADE,DATA16_BAFADE,Text_438_Dialog_HoneyahLateHavingWonderfulTime,Dialog,79,158,HoneyAh:you are late. We are having a wonderful time. Come and join us.
439,BAFB7C,DATA16_BAFB7C,Text_439_Romance_HeyiLookForwardShootingStar,Romance,118,236,.........................HeyI look forward to the shooting star every year but with you I feel much happier.
43A,BAFC68,DATA16_BAFC68,Text_43A_Dialog_NextYearYearAfterMay,Dialog,94,188,.......Next year:the year after that......may I be able to see stars with you like this.
43B,BAFD24,DATA16_BAFD24,Text_43B_Dialog_SayOftenSeesomeoneLateNight,Dialog,185,370,......Say:we don't often seesomeone late at night like this:especially at a place like here....... Not like me but I'm kind of nervous.... .......Hey:are you listening to me?
43C,BAFE96,DATA16_BAFE96,Text_43C_Dialog_HmmmFeelsGoodBestSpot,Dialog,56,112,hmmm:it feels good. This is the best spot to see stars.
43D,BAFF06,DATA16_BAFF06,Text_43D_Weather_ThankButAnsweryouRightNow,Weather,125,250,Thank you but I can't answeryou right now. If it's sunny:I'll be waiting for you at the church at noon on Saturday.
43E,BB8000,DATA16_BB8000,Text_43E_Weather_SoundsGoodButNowiSunny,Weather,149,298,What? It sounds good but nowI can't... On sunny Saturdays: I'll be waiting for you in front of the shop so please come before it gets dark.
43F,BB812A,DATA16_BB812A,Text_43F_Weather_UummmAnswerNowIfSunny,Weather,155,310,........Uummm:well:I can't answer now. If it's sunny...will you come to the mountain on Sunday? Before it gets dark....I'll be waiting for you there.
440,BB8260,DATA16_BB8260,Text_440_Weather_AhSorryButAnswerYouright,Weather,166,332,Ah:........well:I.... sorry but I can't answer youright now.... I'm visiting the livestock dealer's house so please go there if it's sunny. I'm expecting you.
441,BB83AC,DATA16_BB83AC,Text_441_Weather_HuhGotTalkMyGrandpa,Weather,206,412,.........Huh? Really? well: I've got to talk to my grandpa.... If it's sunny on Saturday: please go to the mountain again:all right? I'll be waiting for you frommorning so come as early as you can.
442,BB8548,DATA16_BB8548,Text_442_Dialog_MooS,Dialog,20,40,"It moo""s..........."
443,BB8570,DATA16_BB8570,Text_443_Dialog_MadeOverallCute,Dialog,43,86,Hey:I made this overall. Isn't it cute?
444,BB85C6,DATA16_BB85C6,Text_444_Dialog_MoneyHG,Dialog,13,26,Money <CTRL_FFFC>h-<CTRL_B2>G
445,BB85E0,DATA16_BB85E0,Text_445_Animal_CowCChickenC,Animal,42,84,Cow <CTRL_FFFC>c<$003F> Chicken <CTRL_FFFC>c<$0040>
446,BB8634,DATA16_BB8634,Text_446_Dialog_StaminaD,Dialog,13,26,Stamina <CTRL_FFFC>d:
447,BB864E,DATA16_BB864E,Text_447_Animal_CowsBestAffectionRateEk,Animal,37,74,Cow's best affection rate <CTRL_FFFD>eK <CTRL_FFFC>d<$0042>
448,BB8698,DATA16_BB8698,Text_448_Romance_MariasLoveD,Romance,18,36,Maria's love <CTRL_FFFC>dá
449,BB86BC,DATA16_BB86BC,Text_449_Romance_AnnsLoveD,Romance,18,36,Ann's love <CTRL_FFFC>dé
44A,BB86E0,DATA16_BB86E0,Text_44A_Romance_NinasLoveD,Romance,18,36,Nina's love <CTRL_FFFC>dí
44B,BB8704,DATA16_BB8704,Text_44B_Romance_EllensLoveD,Romance,18,36,Ellen's love <CTRL_FFFC>d<$0046>
44C,BB8728,DATA16_BB8728,Text_44C_Romance_EvesLoveD,Romance,18,36,Eve's love <CTRL_FFFC>dÀ
44D,BB874C,DATA16_BB874C,Text_44D_Shipping_AmountShippedTomatoesD,Shipping,33,66,Amount of shipped tomatoes <CTRL_FFFC>d<$0048>
44E,BB878E,DATA16_BB878E,Text_44E_Shipping_AmountShippedCornD,Shipping,33,66,Amount of shipped corn <CTRL_FFFC>d<$0049>
44F,BB87D0,DATA16_BB87D0,Text_44F_Shipping_AmountShippedPotatoesD,Shipping,33,66,Amount of shipped potatoes <CTRL_FFFC>d<$004A>
450,BB8812,DATA16_BB8812,Text_450_Shipping_AmountShippedTurnipsD,Shipping,33,66,Amount of shipped turnips <CTRL_FFFC>dó
451,BB8854,DATA16_BB8854,Text_451_Sign_WoodHouse,Sign,12,24,Wood house
452,BB886C,DATA16_BB886C,Text_452_Sign_SuperWoodHouse,Sign,18,36,Super wood house
453,BB8890,DATA16_BB8890,Text_453_Sign_SuperDeluxeGreatWoodHouse,Sign,40,80,Super deluxe great wood house
454,BB88E0,DATA16_BB88E0,Text_454_Dialog_HappinessRateD,Dialog,20,40,Happiness rate <CTRL_FFFC>dú
455,BB8908,DATA16_BB8908,Text_455_Dialog_FloristsCropsNoteTomatoCorn,Dialog,87,174,"Florist's crops note ""tomato: corn"" ""turnip: potato"" ""grass""<CHOICE_OR_WAIT>d"
456,BB89B6,DATA16_BB89B6,Text_456_Manual_TomatoCornSeedsMustPlanted,Manual,288,576,Tomato and corn seeds must be planted in summer. Notice: Never grow when planting in other seasons. Be able to have more fruits by watering after the harvest. Tomatoes grow quicker. Die in autumn. Shipping rate: Tomato!<
457,BB8BF6,DATA16_BB8BF6,Text_457_Manual_TurnipPotatoSeedsMustbePlanted,Manual,237,474,Turnip and potato seeds mustbe planted in spring. They grow quicker than tomatoes and corn. turnip are a quick grower. Only one harvest per year. Shipping rate: Turnip!<CTRL_B3> piece <$00B8><CTRL_B2>G Potato!<CTRL_B3> p
458,BB8DD0,DATA16_BB8DD0,Text_458_Manual_GrassSeedsMustPlantedSpring,Manual,159,318,Grass seeds must be planted from spring to summer. Cut by autumn. No need to water. Grass doesn't make money but it isimportant as feed to livestock.
459,BB8F0E,DATA16_BB8F0E,Text_459_Animal_LivestockNoteCowChickenMilk,Animal,82,164,"Livestock note: ""Cow"" ""Chicken"" ""Milk"" ""Egg"" ""Grass""<CHOICE_OR_WAIT>f"
45A,BB8FB2,DATA16_BB8FB2,Text_45A_Weather_CowsSaleYoungOnesMilk,Weather,359,718,Cows on sale are young ones that can't milk. Takes <CTRL_B4><CTRL_B3> days to grow large enough for milking. The key is to keep them awayfrom sickness: Don't forget to feed. Don't let them out when it rains:lightening:hu
45B,BB9280,DATA16_BB9280,Text_45B_Manual_EquipMilkerPointYButton,Manual,234,468,Equip the milker and point Y button to a cow to milk. Only once a day. Cow's affection rate increases when being brushedor talked to. Cows you devote your affection to can produce middle-sized and large-sized milk.
45C,BB9454,DATA16_BB9454,Text_45C_Weather_CowsEatGrownGrassGrass,Weather,179,358,Cows eat well grown grass. When the grass is young: it's like not feeding: so be careful. Cut grass makes fodder. It's feed in rainy days and winter. Don't run out of it.
45D,BB95BA,DATA16_BB95BA,Text_45D_Weather_ChickensLayOneEggDay,Weather,233,466,Chickens lay one egg a day. It doesn't lay eggs for <CTRL_B5> days when you forget to feed or it gets wet in the rain. They could be blown away when you let them outside during hurricane. Possibly to be eaten by wild dog
45E,BB978C,DATA16_BB978C,Text_45E_Animal_EggsBecomeChicksDayswhenIncubate,Animal,211,422,Eggs become chicks in <CTRL_B5> dayswhen you incubate them. No feed is necessary for chicks. Chicks grow to chickens in <$00B9> days. If you increase the amount of chickens: the feed will run out so be careful
45F,BB9932,DATA16_BB9932,Text_45F_Diary_LessonsLovePresentConversationFestival,Diary,85,170,"""Lessons of Love"" Present Conversation Festival Diary Marriage<CHOICE_OR_WAIT>f"
460,BB99DC,DATA16_BB99DC,Text_460_Romance_MostPortableThingsPresentsEvery,Romance,145,290,Most portable things can be presents. Every girl has a different taste so observe their reactions. Expensive presents don't work all the time.
461,BB9AFE,DATA16_BB9AFE,Text_461_Romance_ImportantTalkGirlLoveAs,Romance,66,132,It's important to talk to a girl you love as much as possible.
462,BB9B82,DATA16_BB9B82,Text_462_Festival_FestivalsBestOpportunityGirlsSometimes,Festival,216,432,"Festivals are the best opportunity, Girls are sometimes at different places depending on the festival. Talk to her the day before and check out where she's going the next day. Lucky item is perfume."
463,BB9D32,DATA16_BB9D32,Text_463_Diary_GirlsImpressionYoucanFoundDiary,Diary,136,272,"The girls' impression of youcan be found in the diary ineach one's room. But don't look too often. Try you best to capture her heart,"
464,BB9E42,DATA16_BB9E42,Text_464_Animal_ItemMarriageProposalBlueFeather,Animal,177,354,Item for marriage proposal is a blue feather. When the good impression rate gets higher:check out the peddleron Sunday. You need to enlarge your house to get married too.
465,BB9FA4,DATA16_BB9FA4,Text_465_Animal_SeeEllenShesBehindPen,Animal,202,404,I see:Ellen. She's behind the pen on Saturdays. She's at the public square on Star Night Festival night. For present:flowers are nice but milk milked by you or an egg willplease her:too.
466,BBA138,DATA16_BBA138,Text_466_Sign_EveHmmGoBarAsmany,Sign,196,392,Eve..hmm... Go to the bar asmany times as you can and goto the mountain on Saturdays and Sundays. For present:flowers or berries are good. She doesn't like fish so don't give it to her.
467,BBA2C0,DATA16_BBA2C0,Text_467_Romance_SweetheartStayHappyForever,Romance,37,74,Sweetheart......Stay happy forever.
468,BBA30A,DATA16_BBA30A,Text_468_Dialog_DarlingLikeBabyAbout,Dialog,51,102,Hey:darling....I would like a baby. How about you?
469,BBA370,DATA16_BBA370,Text_469_Dialog_HoneyWorkTooHardWant,Dialog,65,130,.........Honey:you work too hard. I want you to be with me more.
46A,BBA3F2,DATA16_BBA3F2,Text_46A_Dialog_JlCCmGnMoney,Dialog,34,68,<CTRL_FFFD>jL:<CTRL_FFFC>cã<CTRL_FFFD>cM of <CTRL_FFFD>gN. Money <CTRL_FFFC>hÓ<CTRL_B2>G
46B,BBA436,DATA16_BBA436,Text_46B_Dialog_JoCCpGqOclock,Dialog,111,222,"<CTRL_FFFD>jO:<CTRL_FFFC>c<$004F><CTRL_FFFD>cP of <CTRL_FFFD>gQ. It's <$00B8> o'clock now. Going to have a good day today, Money <CTRL_FFFC>h<$0050><CTRL_B2>G"
46C,BBA514,DATA16_BBA514,Text_46C_Dialog_JrCCsGtOclock,Dialog,62,124,<CTRL_FFFD>jR:<CTRL_FFFC>c<$0051><CTRL_FFFD>cS of <CTRL_FFFD>gT. It's <$00B9> o'clock now. Money <CTRL_FFFC>h<$0052><CTRL_B2>G
46D,BBA590,DATA16_BBA590,Text_46D_Dialog_JuCCvGwOclock,Dialog,62,124,<CTRL_FFFD>jU:<CTRL_FFFC>cõ<CTRL_FFFD>cV of <CTRL_FFFD>gW. It's <$00BA> o'clock now. Money <CTRL_FFFC>hê<CTRL_B2>G
46E,BBA60C,DATA16_BBA60C,Text_46E_Dialog_JxCCyGzOclock,Dialog,62,124,<CTRL_FFFD>jX:<CTRL_FFFC>cô<CTRL_FFFD>cY of <CTRL_FFFD>gZ. It's <$00BB> o'clock now. Money <CTRL_FFFC>h<$0056><CTRL_B2>G
46F,BBA688,DATA16_BBA688,Text_46F_Dialog_JCCGOclock,Dialog,62,124,"<CTRL_FFFD>j':<CTRL_FFFC>cç<CTRL_FFFD>c, of <CTRL_FFFD>g.. It's <CTRL_B3><CTRL_B2> o'clock now. Money <CTRL_FFFC>h<$0058><CTRL_B2>G"
470,BBA704,DATA16_BBA704,Text_470_Dialog_JCCGOclock,Dialog,75,150,"<CTRL_FFFD>j?:<CTRL_FFFC>c<$0059><CTRL_FFFD>c"" of <CTRL_FFFD>g!. It's <CTRL_B3><CTRL_B3> o'clock now. I'm hungry now. Money <CTRL_FFFC>h<$005A><CTRL_B2>G"
471,BBA79A,DATA16_BBA79A,Text_471_Dialog_JCCGOclock,Dialog,76,152,<CTRL_FFFD>j::<CTRL_FFFC>câ<CTRL_FFFD>c<$003B> of <CTRL_FFFD>g<$003C>. It's <CTRL_B3><CTRL_B4> o'clock now. I'm charged. Money <CTRL_FFFC>hà<CTRL_B2>G
472,BBA832,DATA16_BBA832,Text_472_Dialog_JCCGOclock,Dialog,62,124,<CTRL_FFFD>j&:<CTRL_FFFC>cÉ<CTRL_FFFD>c- of <CTRL_FFFD>g<$003F>. It's <CTRL_B3> o'clock now. Money <CTRL_FFFC>h<$005E><CTRL_B2>G
473,BBA8AE,DATA16_BBA8AE,Text_473_Dialog_JCCGOclock,Dialog,62,124,<CTRL_FFFD>j<$0040>:<CTRL_FFFC>cÚ<CTRL_FFFD>c: of <CTRL_FFFD>g<$0042>. It's <CTRL_B4> o'clock now. Money <CTRL_FFFC>h<$0060><CTRL_B2>G
474,BBA92A,DATA16_BBA92A,Text_474_Shipping_JCCGOclock,Shipping,90,180,<CTRL_FFFD>já:<CTRL_FFFC>c<$0061><CTRL_FFFD>cé of <CTRL_FFFD>gí. It's <CTRL_B5> o'clock now. Didn't I forget to ship something Money <CTRL_FFFC>h<$0062><CTRL_B2>G
475,BBA9DE,DATA16_BBA9DE,Text_475_Shipping_JCCGOclock,Shipping,84,168,<CTRL_FFFD>j<$0046>:<CTRL_FFFC>c<$0063><CTRL_FFFD>cÀ of <CTRL_FFFD>g<$0048>. It's <$00B6> o'clock now. Shipper is coming here soon. Money <CTRL_FFFC>h<$0064><CTRL_B2>G
476,BBAA86,DATA16_BBAA86,Text_476_Dialog_JCCGOclock,Dialog,74,148,<CTRL_FFFD>j<$0049>:<CTRL_FFFC>c<$0065><CTRL_FFFD>c<$004A> of <CTRL_FFFD>gó. It's <$00B7> o'clock now. I'm tired now. Money <CTRL_FFFC>h<$0066><CTRL_B2>G
477,BBAB1A,DATA16_BBAB1A,Text_477_Dialog_JCCGOclock,Dialog,116,232,<CTRL_FFFD>jú:<CTRL_FFFC>c<$0067><CTRL_FFFD>cã of <CTRL_FFFD>gÓ. It's <$00B8> o'clock now. I'm going home now and going to bed. Money <CTRL_FFFC>h<$0068><CTRL_B2>G
478,BBAC02,DATA16_BBAC02,Text_478_Dialog_JCCGOclock,Dialog,117,234,<CTRL_FFFD>j<$004F>:<CTRL_FFFC>c<$0069><CTRL_FFFD>c<$0050> of <CTRL_FFFD>g<$0051>. It's <$00B7> o'clock now. I could be scolded if I went home late. Money <CTRL_FFFC>h<$006A><CTRL_B2>G
479,BBACEC,DATA16_BBACEC,Text_479_Animal_MrGotNoticeFatherThismorning,Animal,202,404,Hello: Mr. .... I've got a notice from your father thismorning. He says he will be back hereby the end of summer next year. He's so worried about how you live here so make him feel at ease then.
47A,BBAE80,DATA16_BBAE80,Text_47A_Dialog_ParentsComingTomorrowLastSurprised,Dialog,98,196,Hello. Your parents are coming tomorrow at last. They will be surprised to see this ranch.
47B,BBAF44,DATA16_BBAF44,Text_47B_Weather_StillNeedTrainedMore,Weather,53,106,...........Really:you still need to be trained more.
47C,BBAFAE,DATA16_BBAFAE,Text_47C_Weather_KindDisappointingWeatherGoodonSunday,Weather,67,134,It's kind of disappointing when the weather is not goodon Sunday.
47D,BBB034,DATA16_BBB034,Text_47D_Sign_HoneyShopClosedBecauseSaturday,Sign,57,114,Honey: the shop is closed because it's Saturday today.
47E,BBB0A6,DATA16_BBB0A6,Text_47E_Manual_EquipAxeUseFrontSpring,Manual,84,168,Equip the axe and use it in front of the spring in the mountain and then. ........
47F,BBB14E,DATA16_BBB14E,Text_47F_Sign_DoingMakingGreatThingNow,Sign,125,250,"Hey:how are you doing? I'm making a great thing now, It'll be completed around the <CTRL_B4><CTRL_B2>th so come see it at the shop then."
480,BBB248,DATA16_BBB248,Text_480_Dialog_DarlingHoldChildSometimes,Dialog,45,90,Darling:will you hold our child sometimes?
481,BBB2A2,DATA16_BBB2A2,Text_481_Dialog_LookCrawlingNow,Dialog,26,52,"Look. He is crawling now,"
482,BBB2D6,DATA16_BBB2D6,Text_482_Dialog_ChildGrowsPrettyQuicklyLittle,Dialog,87,174,This child grows pretty quickly. Just a little bit but he started to speak words.
483,BBB384,DATA16_BBB384,Text_483_Dialog_RanchMasterRateDStill,Dialog,53,106,Ranch master rate <CTRL_FFFC>d<$006B> Still a long way to go.
484,BBB3EE,DATA16_BBB3EE,Text_484_Dialog_VeryActiveHavePutEye,Dialog,62,124,He is very active so I have to put on eye on him all thetime.
485,BBB46A,DATA16_BBB46A,Text_485_Dialog_DarlingTakeCareYourself,Dialog,38,76,Darling:please take care of yourself.
486,BBB4B6,DATA16_BBB4B6,Text_486_Dialog_HeardAwfulSoundMorningAll,Dialog,119,238,I heard an awful sound from here this morning. Are you all right? Has anything strange happened? Check it out.
487,BBB5A4,DATA16_BBB5A4,Text_487_Shipping_SaidWereSupposedSellWerent,Shipping,78,156,You said what? You were supposed to sell it:weren't you? Now I'm leaving.
488,BBB640,DATA16_BBB640,Text_488_Dialog_RanchMasterRateDTry,Dialog,41,82,Ranch master rate <CTRL_FFFC>d<$006C> Try harder.
489,BBB692,DATA16_BBB692,Text_489_Dialog_RanchMasterRateDCome,Dialog,55,110,"Ranch master rate <CTRL_FFFC>d<$006D> Come on:you are so close,"
48A,BBB700,DATA16_BBB700,Text_48A_Dialog_RanchMasterRateDGreat,Dialog,71,142,"Ranch master rate <CTRL_FFFC>d<$006E> Great, But try to be the best rancher,"
48B,BBB78E,DATA16_BBB78E,Text_48B_Dialog_RanchMasterRateDCongratulations,Dialog,82,164,"Ranch master rate <CTRL_FFFC>d<$006F> Congratulations, You are the perfect rancher now,"
48C,BBB832,DATA16_BBB832,Text_48C_Romance_RanchDevelopingRateD,Romance,28,56,Ranch developing rate <CTRL_FFFC>d<$0070>&
48D,BBB86A,DATA16_BBB86A,Text_48D_Dialog_PChanDoingWonderIf,Dialog,55,110,How is P-chan doing? I wonder if it's doing OK?
48E,BBB8D8,DATA16_BBB8D8,Text_48E_Dialog_MoneyOnlyThingLifeLook,Dialog,64,128,Money is not the only thing in life. Look at various things.
48F,BBB958,DATA16_BBB958,Text_48F_Animal_StrangeLookingOrnamentofChickenLooks,Animal,83,166,The strange looking ornamentof a chicken looks like it can be broken with a tool.
490,BBB9FE,DATA16_BBB9FE,Text_490_Town_BeautifulFlower,Town,25,50,"What a beautiful flower,"
491,BBBA30,DATA16_BBBA30,Text_491_Dialog_EatLotTodayMeanAnything,Dialog,66,132,Hello:you should eat a lot today. No:it doesn't mean anything.
492,BBBAB4,DATA16_BBBAB4,Text_492_Romance_HasNinaMadeSomethingLikea,Romance,72,144,Has Nina made something likea flower garden at the ranch? Has she?
493,BBBB44,DATA16_BBBB44,Text_493_Dialog_DarlingForgetPaintDoor,Dialog,47,94,Darling:didn't you forget to paint the door?
494,BBBBA2,DATA16_BBBBA2,Text_494_Romance_MariaSeemsDoingBroughtMe,Romance,81,162,Maria seems to be doing well. Yes:she brought me a cake early this morning.
495,BBBC44,DATA16_BBBC44,Text_495_Dialog_GettingAlongWifeArgue,Dialog,60,120,Are you getting along well with your wife? Don't argue:OK?
496,BBBCBC,DATA16_BBBCBC,Text_496_Dialog_GotCakeFloristsWifeGlad,Dialog,76,152,I got a cake from the florist's wife. So glad. itslike a dream to me.
497,BBBD54,DATA16_BBBD54,Text_497_Dialog_MyGoodnessNothingLikeKnow,Dialog,82,164,"Oh my goodness, No:no:no: nothing like that, You know:something like... thanks."
